kelime,frekans
şakirt,188
ehl,172
hakikat,156
aziz,138
mübarek,138
risale,129
hak,127
ali,125
cenab,124
hafız,121
sıddık,114
tevafuk,112
cihet,106
nur,105
hüsrev,100
ziyade,100
suret,99
ve,99
beyan,90
nazar,90
ihlas,81
ısparta,76
umum,75
keramet,74
ehemmiyetli,74
inşaallah,73
rahmet,73
hayat,72
kuran,70
medar,70
kuraniye,67
iman,66
hakiki,65
imaniye,65
kıymettar,64
amin,63
feyzi,60
ehemmiyet,59
dalalet,59
yı,58
inayet,58
manevi,58
fevkalade,56
ihtar,55
nuriye,54
emin,54
nam,52
şükür,52
musibet,51
fıkra,51
havali,51
nüsha,51
risaletü,50
hüsn,50
kat,49
mukabil,49
alem,47
halis,47
ahir,47
hususan,47
hizmet,46
sadakat,45
kemal,45
sabri,44
hakaik,44
nevi,44
hikmet,44
said,43
ilahiye,42
münasebet,42
mu,41
kainat,41
muhafaza,41
cereyan,40
hadsiz,40
şahs,39
kudsi,38
mana,37
alakadar,37
şefkat,36
caz,36
cüz,36
has,35
mesrur,35
nev,35
emare,35
sadık,35
nefs,34
umumi,34
işari,33
mehmed,33
lisan,33
acip,33
mal,33
masum,32
biçare,31
fütuhat,31
sürur,31
tabir,31
kanaat,31
tahiri,31
sair,31
lem,31
ihtiyat,31
islam,30
azam,30
fabrikası,30
bilhassa,29
ihsan,29
beşer,29
ekser,29
cizat,29
hazret,29
düstur,29
iştirak,29
intişar,28
medrese,28
kübra,28
ahmediye,28
maişet,28
erkan,28
tasdik,28
hadis,28
hissedar,28
muvaffak,27
mukabele,27
binaen,27
makam,27
semavi,26
maneviye,26
ahmed,26
metanet,26
ümmi,26
tevhid,26
arz,26
taarruz,25
mucize,25
külli,25
tab,25
gaybi,24
sebat,24
manen,24
saadet,24
tevakkuf,24
baki,24
leyle,24
eski,23
izah,23
içtimaiye,23
ilahi,23
ahiret,23
ayetü,23
elem,23
vazife,23
atıf,23
şükr,22
mustafa,22
velayet,22
katip,22
istanbul,22
tarikat,22
niyaz,22
mucizül,22
saniyen,22
islamiye,22
fevkinde,22
zemin,22
aciz,22
müteaddit,22
kader,21
sırr,21
hulusi,21
zarfında,21
gül,21
evvel,21
cifri,21
selamet,21
izale,21
ekber,21
ulema,21
zan,21
mübarekler,21
rüştü,21
dünyeviye,20
huruf,20
takva,20
hizb,20
şehadet,20
hadisat,20
valide,20
tefsir,20
arabi,19
istimal,19
sebatkar,19
kudsiye,19
merhum,19
latif,19
müteessir,19
emmare,19
hususi,19
