kelime,frekans
hakikat,501
cihet,390
gayet,361
hadsiz,355
şehadet,294
kâinat,294
suret,262
risale,255
hikmet,242
beyan,237
kati,209
şakirt,190
zîhayat,186
küllî,181
ziyade,181
hüccet,171
nevi,164
zemin,160
umum,158
rahmet,152
delâlet,141
kudret,141
cüz'î,137
kudsî,136
Aziz,134
âhiret,127
cemiyet,123
sıddık,122
Said Nursî,121
nihayetsiz,118
tevafuk,117
musibet,111
tasdik,111
Hâlık,109
münasebet,104
icad,104
tefsir,104
hususan,101
vahdet,99
ebedî,96
vücud,95
nam,93
saadet,92
nazar,91
ehemmiyet,91
cemâl,88
burhan,88
kıymettar,88
mazhar,87
fevkalâde,84
ittiham,84
ehemmiyetli,83
arz,82
Üstad,82
aleyhissalâtü vesselâm,81
cilve,81
mahlukat,75
mübarek,74
Cenâb-ı Hak,74
zâhir,74
beraat,74
muhafaza,73
izah,73
âhir,71
mukabil,71
hakikî,69
alâkadar,69
muntazam,68
sair,68
bîçare,68
mezkur,67
tevhid,67
intizam,66
bilhassa,66
ihtar,65
hadîs,65
binaen,64
âlem,64
bâki,64
ihsan,63
zerre,63
rububiyet,63
mevcudat,63
elem,62
tahakkuk,62
dalâlet,62
fâni,62
kanaat,62
kemâlât,62
ihata,61
mucize,61
adem,60
muhalif,60
evvel,60
fıkra,60
müşahede,58
ehl-i iman,58
mahiyet,57
te'vil,57
mecmua,57
